customer_id,acquisition_channel,segment,country,age,device,recency_days,frequency,monetary,avg_order_value,total_margin,return_rate,r_score,f_score,m_score,rfm_total,rfm_segment,predicted_clv,campaign_type,campaign_priority,campaign_action
CUST00521,Paid Social,Premium,UK,44,Desktop,85,5,586.86,165.25,167.76,40.0,3,3,3,9,Loyal Customers,545.0,Retention,High,Personalised thank-you + early access
CUST00688,Referral,Budget,USA,63,Desktop,76,4,710.17,177.54,252.32000000000002,0.0,3,2,4,9,Potential Loyalists,850.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00690,Email,Mid-Range,France,28,Mobile,13,4,347.48,100.54,104.87,25.0,5,2,2,9,New Customers,297.0,Onboarding,Medium,Welcome series — product education
CUST00511,Paid Social,Premium,USA,26,Mobile,214,7,722.15,120.43,373.9,14.3,1,4,4,9,At Risk,791.0,Win-back,High,Time-limited re-engagement offer
CUST01363,Email,Mid-Range,UAE,19,Mobile,3,5,115.91,90.5,51.0,80.0,5,3,1,9,Loyal Customers,9.0,Retention,High,Personalised thank-you + early access
CUST01366,Referral,Budget,UAE,59,Mobile,10,3,392.52,130.84,159.86,0.0,5,2,2,9,New Customers,402.0,Onboarding,Medium,Welcome series — product education
CUST00125,Paid Social,Mid-Range,USA,45,Desktop,55,5,624.12,205.21,273.16,60.0,3,3,3,9,Loyal Customers,550.0,Retention,High,Personalised thank-you + early access
CUST00117,Email,Mid-Range,USA,38,Desktop,51,5,589.6,148.23,228.62,20.0,3,3,3,9,Loyal Customers,537.0,Retention,High,Personalised thank-you + early access
CUST01359,Paid Social,Budget,Australia,44,Desktop,8,4,299.06,130.71,133.92000000000002,25.0,5,2,2,9,New Customers,366.0,Onboarding,Medium,Welcome series — product education
CUST00950,Referral,Mid-Range,UK,28,Mobile,28,6,173.82,125.86,87.44,50.0,4,4,1,9,Champions,218.0,VIP Rewards,High,Exclusive loyalty rewards + upsell premium
CUST01157,Paid Social,Premium,UK,29,Mobile,47,4,648.94,254.61,284.46,25.0,3,2,4,9,Potential Loyalists,840.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00956,Organic Search,Mid-Range,Nigeria,32,Desktop,103,6,624.9,115.02,263.0,16.7,2,4,3,9,At Risk,544.0,Win-back,High,Time-limited re-engagement offer
CUST00224,Direct,Mid-Range,Canada,56,Mobile,79,6,449.01,141.86,200.61,50.0,3,3,3,9,Loyal Customers,570.0,Retention,High,Personalised thank-you + early access
CUST00215,Paid Social,Budget,UAE,43,Mobile,21,5,427.81,88.65,228.93,20.0,4,3,2,9,Loyal Customers,330.0,Retention,High,Personalised thank-you + early access
CUST00967,Referral,Mid-Range,Australia,33,Desktop,159,5,669.83,185.79,375.83,20.0,2,3,4,9,At Risk,829.0,Win-back,High,Time-limited re-engagement offer
CUST00904,Email,Mid-Range,Australia,36,Desktop,104,6,622.93,146.21,269.5,33.3,2,4,3,9,At Risk,516.0,Win-back,High,Time-limited re-engagement offer
CUST00908,Paid Social,Budget,UAE,56,Desktop,102,5,681.76,184.06,270.26,20.0,2,3,4,9,At Risk,771.0,Win-back,High,Time-limited re-engagement offer
CUST00890,Paid Social,Mid-Range,UAE,30,Mobile,28,4,586.94,146.73,303.04,0.0,4,2,3,9,New Customers,599.0,Onboarding,Medium,Welcome series — product education
CUST00195,Organic Search,Budget,Germany,38,Tablet,59,5,486.23,103.61,211.63,20.0,3,3,3,9,Loyal Customers,509.0,Retention,High,Personalised thank-you + early access
CUST00187,Organic Search,Budget,France,54,Desktop,6,4,356.56,135.6,145.98000000000002,25.0,5,2,2,9,New Customers,377.0,Onboarding,Medium,Welcome series — product education
CUST00895,Email,Mid-Range,Australia,29,Desktop,182,7,760.57,108.65,385.46,0.0,1,4,4,9,At Risk,777.0,Win-back,High,Time-limited re-engagement offer
CUST01301,Paid Social,Mid-Range,UK,26,Desktop,4,4,412.31,103.08,186.69,0.0,5,2,2,9,New Customers,385.0,Onboarding,Medium,Welcome series — product education
CUST00161,Paid Social,Premium,Nigeria,59,Desktop,101,4,998.04,249.51,389.72,0.0,2,2,5,9,Lost Customers,1050.0,Reactivation,Low,Last-chance discount + churn survey
CUST00162,Direct,Mid-Range,Nigeria,22,Mobile,29,5,338.06,97.45,159.07999999999998,20.0,4,3,2,9,Loyal Customers,346.0,Retention,High,Personalised thank-you + early access
CUST00769,Email,Mid-Range,USA,58,Mobile,26,8,189.59,111.73,99.25,75.0,4,4,1,9,Champions,213.0,VIP Rewards,High,Exclusive loyalty rewards + upsell premium
CUST00771,Organic Search,Mid-Range,UAE,42,Tablet,78,6,332.63,144.17,131.02,33.3,3,4,2,9,Loyal Customers,392.0,Retention,High,Personalised thank-you + early access
CUST01303,Influencer,Mid-Range,France,59,Mobile,45,4,638.28,159.57,285.57000000000005,0.0,4,2,3,9,New Customers,626.0,Onboarding,Medium,Welcome series — product education
CUST00784,Referral,Budget,Australia,65,Mobile,9,3,385.1,169.29,139.69,33.3,5,2,2,9,New Customers,377.0,Onboarding,Medium,Welcome series — product education
CUST00467,Influencer,Budget,UK,22,Mobile,73,6,466.98,96.73,176.13,16.7,3,3,3,9,Loyal Customers,585.0,Retention,High,Personalised thank-you + early access
CUST00435,Direct,Budget,USA,26,Mobile,6,5,60.18,196.72,34.3,80.0,5,3,1,9,Loyal Customers,188.0,Retention,High,Personalised thank-you + early access
CUST01243,Paid Social,Mid-Range,USA,24,Desktop,1,3,374.09,205.48,182.85000000000002,33.3,5,2,2,9,New Customers,371.0,Onboarding,Medium,Welcome series — product education
CUST00245,Email,Budget,Germany,64,Mobile,81,6,590.93,114.41,290.15,16.7,3,3,3,9,Loyal Customers,578.0,Retention,High,Personalised thank-you + early access
CUST00248,Email,Premium,UAE,54,Mobile,57,6,468.79,125.29,276.28000000000003,33.3,3,3,3,9,Loyal Customers,551.0,Retention,High,Personalised thank-you + early access
CUST00999,Influencer,Budget,France,51,Mobile,209,5,919.34,183.87,369.32000000000005,0.0,1,3,5,9,At Risk,986.0,Win-back,High,Time-limited re-engagement offer
CUST01101,Influencer,Mid-Range,Germany,47,Desktop,100,5,828.33,165.67,267.12,0.0,2,3,4,9,At Risk,798.0,Win-back,High,Time-limited re-engagement offer
CUST00254,Paid Social,Budget,Australia,40,Desktop,10,5,232.94,151.71,124.57,40.0,5,3,1,9,Loyal Customers,216.0,Retention,High,Personalised thank-you + early access
CUST00336,Organic Search,Mid-Range,UK,43,Desktop,173,7,663.32,190.02,262.19,28.6,1,4,4,9,At Risk,853.0,Win-back,High,Time-limited re-engagement offer
CUST00348,Paid Social,Budget,France,65,Mobile,9,3,474.47,206.56,282.64,33.3,5,1,3,9,New Customers,595.0,Onboarding,Medium,Welcome series — product education
CUST00549,Email,Budget,Australia,20,Mobile,40,4,506.74,126.68,228.07,0.0,4,2,3,9,New Customers,544.0,Onboarding,Medium,Welcome series — product education
CUST00527,Organic Search,Premium,UAE,23,Desktop,61,7,265.79,80.82,113.44,42.9,3,4,2,9,Loyal Customers,355.0,Retention,High,Personalised thank-you + early access
CUST00533,Influencer,Premium,France,21,Desktop,107,5,790.57,158.11,360.7,0.0,2,3,4,9,At Risk,787.0,Win-back,High,Time-limited re-engagement offer
CUST00659,Paid Social,Budget,UAE,37,Mobile,71,5,548.0,134.02,287.63,40.0,3,3,3,9,Loyal Customers,501.0,Retention,High,Personalised thank-you + early access
CUST00096,Organic Search,Luxury,France,20,Mobile,92,8,503.69,146.17,199.44,50.0,2,4,3,9,At Risk,657.0,Win-back,High,Time-limited re-engagement offer
CUST00080,Referral,Budget,Australia,53,Tablet,61,6,548.03,91.34,278.57,0.0,3,3,3,9,Loyal Customers,662.0,Retention,High,Personalised thank-you + early access
CUST00086,Influencer,Budget,UAE,55,Desktop,27,6,343.4,108.36,181.11,50.0,4,3,2,9,Loyal Customers,369.0,Retention,High,Personalised thank-you + early access
CUST00089,Paid Social,Premium,Australia,30,Desktop,65,5,514.23,102.85,202.51,0.0,3,3,3,9,Loyal Customers,551.0,Retention,High,Personalised thank-you + early access
CUST00107,Paid Social,Luxury,UK,63,Desktop,218,6,997.86,166.31,442.82,0.0,1,3,5,9,At Risk,1033.0,Win-back,High,Time-limited re-engagement offer
CUST01390,Referral,Mid-Range,Canada,64,Mobile,6,4,284.86,122.24,92.96,25.0,5,2,2,9,New Customers,407.0,Onboarding,Medium,Welcome series — product education
CUST00094,Referral,Mid-Range,Australia,30,Mobile,192,7,728.36,104.05,355.09,0.0,1,4,4,9,At Risk,851.0,Win-back,High,Time-limited re-engagement offer
CUST00354,Paid Social,Luxury,Canada,58,Mobile,391,7,803.36,172.0,349.31,28.6,1,4,4,9,At Risk,849.0,Win-back,High,Time-limited re-engagement offer
CUST01125,Paid Social,Budget,UAE,61,Mobile,6,4,343.52,99.2,149.73,25.0,5,2,2,9,New Customers,324.0,Onboarding,Medium,Welcome series — product education
CUST00981,Paid Social,Mid-Range,Australia,34,Mobile,130,7,458.73,96.64,243.33,14.3,2,4,3,9,At Risk,599.0,Win-back,High,Time-limited re-engagement offer
CUST00987,Direct,Premium,Australia,31,Desktop,156,5,657.98,159.26,319.49,20.0,2,3,4,9,At Risk,747.0,Win-back,High,Time-limited re-engagement offer
CUST00202,Referral,Mid-Range,UK,57,Desktop,18,5,283.5,80.68,157.59,20.0,4,3,2,9,Loyal Customers,371.0,Retention,High,Personalised thank-you + early access
CUST00402,Organic Search,Premium,Australia,31,Mobile,80,8,332.85,66.08,159.01,25.0,3,4,2,9,Loyal Customers,455.0,Retention,High,Personalised thank-you + early access
CUST00851,Paid Social,Mid-Range,Australia,50,Mobile,140,5,740.86,148.17,377.76,0.0,2,3,4,9,At Risk,773.0,Win-back,High,Time-limited re-engagement offer
CUST00415,Email,Mid-Range,Nigeria,34,Desktop,23,4,611.0,152.75,251.28,0.0,4,2,3,9,New Customers,579.0,Onboarding,Medium,Welcome series — product education
CUST01255,Direct,Budget,UAE,43,Mobile,8,3,271.7,90.57,140.19,0.0,5,2,2,9,New Customers,300.0,Onboarding,Medium,Welcome series — product education
CUST00417,Email,Premium,Australia,40,Mobile,151,6,823.9,174.46,383.08,33.3,2,3,4,9,At Risk,778.0,Win-back,High,Time-limited re-engagement offer
CUST01275,Email,Budget,USA,19,Desktop,69,6,280.68,166.17,141.43,66.7,3,4,2,9,Loyal Customers,309.0,Retention,High,Personalised thank-you + early access
CUST01276,Referral,Budget,Canada,35,Tablet,117,5,643.35,232.66,274.25,40.0,2,3,4,9,At Risk,842.0,Win-back,High,Time-limited re-engagement offer
CUST01253,Paid Social,Budget,Australia,62,Tablet,83,5,488.28,144.43,177.56,40.0,3,3,3,9,Loyal Customers,518.0,Retention,High,Personalised thank-you + early access
CUST00454,Influencer,Premium,France,36,Mobile,27,8,170.79,104.84,65.81,62.5,4,4,1,9,Champions,266.0,VIP Rewards,High,Exclusive loyalty rewards + upsell premium
CUST01289,Paid Social,Mid-Range,USA,20,Mobile,153,7,636.42,148.18,340.81,42.9,2,4,3,9,At Risk,604.0,Win-back,High,Time-limited re-engagement offer
CUST00813,Organic Search,Mid-Range,Australia,21,Desktop,60,5,460.95,92.19,251.54,0.0,3,3,3,9,Loyal Customers,539.0,Retention,High,Personalised thank-you + early access
CUST00151,Referral,Mid-Range,UAE,57,Mobile,85,5,573.23,146.23,238.60999999999999,20.0,3,3,3,9,Loyal Customers,618.0,Retention,High,Personalised thank-you + early access
CUST00152,Paid Social,Budget,UK,54,Mobile,12,4,287.16,82.54,142.19,25.0,5,2,2,9,New Customers,302.0,Onboarding,Medium,Welcome series — product education
CUST00156,Referral,Mid-Range,USA,46,Desktop,96,6,750.95,135.81,311.02,16.7,2,3,4,9,At Risk,838.0,Win-back,High,Time-limited re-engagement offer
CUST00044,Organic Search,Premium,Germany,35,Desktop,102,6,704.13,120.58,302.11,16.7,2,3,4,9,At Risk,770.0,Win-back,High,Time-limited re-engagement offer
CUST01499,Direct,Premium,USA,60,Desktop,64,7,319.01,67.79,142.62,28.6,3,4,2,9,Loyal Customers,375.0,Retention,High,Personalised thank-you + early access
CUST00025,Email,Mid-Range,USA,19,Mobile,2,4,292.12,73.03,171.09,0.0,5,2,2,9,New Customers,316.0,Onboarding,Medium,Welcome series — product education
CUST00066,Influencer,Mid-Range,France,57,Mobile,26,4,519.85,129.96,263.77,0.0,4,2,3,9,New Customers,584.0,Onboarding,Medium,Welcome series — product education
CUST01406,Email,Budget,UK,29,Mobile,3,3,92.31,42.25,36.629999999999995,33.3,5,2,1,8,New Customers,0.0,Onboarding,Medium,Welcome series — product education
CUST01402,Paid Social,Mid-Range,Canada,58,Mobile,27,4,302.66,91.08,145.42,25.0,4,2,2,8,New Customers,308.0,Onboarding,Medium,Welcome series — product education
CUST00584,Email,Budget,Canada,23,Desktop,220,5,682.51,153.6,397.90999999999997,20.0,1,3,4,8,At Risk,705.0,Win-back,High,Time-limited re-engagement offer
CUST00033,Paid Social,Premium,Germany,39,Desktop,43,4,330.25,151.25,147.14000000000001,25.0,4,2,2,8,New Customers,390.0,Onboarding,Medium,Welcome series — product education
CUST00072,Paid Social,Premium,USA,25,Desktop,200,6,822.7,237.14,407.8,33.3,1,3,4,8,At Risk,889.0,Win-back,High,Time-limited re-engagement offer
CUST00995,Influencer,Budget,France,31,Mobile,72,3,441.06,373.83,172.01,66.7,3,2,3,8,Potential Loyalists,680.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00529,Paid Social,Mid-Range,UAE,60,Desktop,9,2,255.04,127.52,141.98000000000002,0.0,5,1,2,8,New Customers,331.0,Onboarding,Medium,Welcome series — product education
CUST00339,Paid Social,Premium,Nigeria,37,Mobile,195,6,817.64,198.33,482.43,33.3,1,3,4,8,At Risk,836.0,Win-back,High,Time-limited re-engagement offer
CUST00251,Referral,Budget,Nigeria,36,Mobile,50,4,550.33,179.9,234.64000000000001,25.0,3,2,3,8,Potential Loyalists,632.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00331,Paid Social,Budget,France,59,Mobile,57,5,359.12,84.56,177.64,20.0,3,3,2,8,Loyal Customers,322.0,Retention,High,Personalised thank-you + early access
CUST01005,Paid Social,Mid-Range,Germany,20,Mobile,132,6,281.86,75.35,107.37,33.3,2,4,2,8,At Risk,291.0,Win-back,High,Time-limited re-engagement offer
CUST00318,Influencer,Mid-Range,France,32,Desktop,96,5,446.03,106.21,158.63,20.0,2,3,3,8,At Risk,511.0,Win-back,High,Time-limited re-engagement offer
CUST00063,Paid Social,Budget,Canada,37,Mobile,4,3,369.93,123.31,165.67,0.0,5,1,2,8,New Customers,398.0,Onboarding,Medium,Welcome series — product education
CUST00264,Organic Search,Budget,USA,25,Desktop,226,6,847.45,154.7,293.85,16.7,1,3,4,8,At Risk,822.0,Win-back,High,Time-limited re-engagement offer
CUST00244,Paid Social,Budget,UK,26,Mobile,52,5,412.73,134.69,242.83999999999997,40.0,3,3,2,8,Loyal Customers,340.0,Retention,High,Personalised thank-you + early access
CUST01475,Influencer,Mid-Range,UK,33,Mobile,95,5,588.49,191.54,286.69,40.0,2,3,3,8,At Risk,580.0,Win-back,High,Time-limited re-engagement offer
CUST01476,Organic Search,Budget,Nigeria,54,Desktop,181,5,746.85,149.37,306.78,0.0,1,3,4,8,At Risk,776.0,Win-back,High,Time-limited re-engagement offer
CUST00645,Influencer,Mid-Range,UAE,32,Mobile,35,4,353.4,88.35,160.41,0.0,4,2,2,8,New Customers,368.0,Onboarding,Medium,Welcome series — product education
CUST00405,Paid Social,Premium,Germany,49,Mobile,67,6,289.46,108.15,119.06,66.7,3,3,2,8,Loyal Customers,320.0,Retention,High,Personalised thank-you + early access
CUST01236,Influencer,Budget,Germany,32,Mobile,14,4,242.31,126.7,64.2,50.0,5,2,1,8,New Customers,150.0,Onboarding,Medium,Welcome series — product education
CUST01272,Paid Social,Budget,Australia,64,Mobile,46,5,261.8,115.31,98.00999999999999,40.0,3,3,2,8,Loyal Customers,316.0,Retention,High,Personalised thank-you + early access
CUST01254,Email,Mid-Range,Nigeria,58,Desktop,109,6,389.99,127.31,124.46000000000001,33.3,2,4,2,8,At Risk,334.0,Win-back,High,Time-limited re-engagement offer
CUST01256,Paid Social,Mid-Range,Australia,20,Mobile,40,5,181.06,65.29,68.94,40.0,4,3,1,8,Loyal Customers,93.0,Retention,High,Personalised thank-you + early access
CUST01262,Influencer,Mid-Range,Nigeria,28,Tablet,129,3,690.78,230.26,284.94,0.0,2,2,4,8,Lost Customers,798.0,Reactivation,Low,Last-chance discount + churn survey
CUST00799,Direct,Mid-Range,Canada,55,Mobile,160,5,635.24,156.72,341.39,20.0,2,3,3,8,At Risk,587.0,Win-back,High,Time-limited re-engagement offer
CUST00400,Organic Search,Mid-Range,Germany,35,Desktop,127,4,680.46,170.12,339.28,0.0,2,2,4,8,Lost Customers,789.0,Reactivation,Low,Last-chance discount + churn survey
CUST00401,Paid Social,Budget,Australia,37,Mobile,67,4,492.44,170.47,136.72,25.0,3,2,3,8,Potential Loyalists,570.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00404,Direct,Budget,UAE,41,Mobile,107,5,615.26,164.77,253.06,20.0,2,3,3,8,At Risk,591.0,Win-back,High,Time-limited re-engagement offer
CUST01245,Organic Search,Premium,UK,48,Desktop,100,7,367.39,83.72,171.87,42.9,2,4,2,8,At Risk,358.0,Win-back,High,Time-limited re-engagement offer
CUST01235,Referral,Budget,USA,62,Mobile,160,3,891.78,297.26,370.48,0.0,2,2,4,8,Lost Customers,940.0,Reactivation,Low,Last-chance discount + churn survey
CUST00432,Paid Social,Mid-Range,Nigeria,32,Mobile,50,5,272.45,82.71,121.78,40.0,3,3,2,8,Loyal Customers,270.0,Retention,High,Personalised thank-you + early access
CUST00803,Direct,Mid-Range,UAE,41,Desktop,8,4,224.88,73.38,125.11000000000001,25.0,5,2,1,8,New Customers,134.0,Onboarding,Medium,Welcome series — product education
CUST01306,Organic Search,Mid-Range,UK,41,Desktop,89,5,558.41,135.15,174.78000000000003,20.0,2,3,3,8,At Risk,548.0,Win-back,High,Time-limited re-engagement offer
CUST01310,Referral,Budget,Germany,55,Desktop,23,3,413.5,137.83,207.26,0.0,4,2,2,8,New Customers,405.0,Onboarding,Medium,Welcome series — product education
CUST01294,Paid Social,Mid-Range,Nigeria,49,Desktop,11,2,418.71,209.36,168.17000000000002,0.0,5,1,2,8,New Customers,442.0,Onboarding,Medium,Welcome series — product education
CUST00355,Influencer,Mid-Range,UK,50,Desktop,246,7,448.28,96.33,209.6,42.9,1,4,3,8,At Risk,544.0,Win-back,High,Time-limited re-engagement offer
CUST01152,Paid Social,Budget,UK,26,Desktop,51,3,518.86,172.95,310.32,0.0,3,2,3,8,Potential Loyalists,554.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01132,Organic Search,Budget,Australia,23,Tablet,65,3,462.13,154.04,271.18,0.0,3,2,3,8,Potential Loyalists,534.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01138,Paid Social,Premium,France,38,Desktop,98,7,388.51,88.48,179.42000000000002,14.3,2,4,2,8,At Risk,426.0,Win-back,High,Time-limited re-engagement offer
CUST01121,Email,Mid-Range,Germany,34,Mobile,97,5,561.43,132.88,282.04,20.0,2,3,3,8,At Risk,513.0,Win-back,High,Time-limited re-engagement offer
CUST00973,Influencer,Mid-Range,France,64,Mobile,44,3,360.0,140.59,131.87,33.3,4,2,2,8,New Customers,289.0,Onboarding,Medium,Welcome series — product education
CUST00544,Paid Social,Budget,UK,56,Mobile,156,5,514.72,107.76,248.6,20.0,2,3,3,8,At Risk,515.0,Win-back,High,Time-limited re-engagement offer
CUST00334,Email,Mid-Range,Germany,43,Desktop,65,4,573.16,143.29,287.53999999999996,0.0,3,2,3,8,Potential Loyalists,563.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00108,Influencer,Budget,Australia,18,Desktop,71,4,627.01,163.18,295.6,25.0,3,2,3,8,Potential Loyalists,565.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST01389,Direct,Mid-Range,Germany,26,Desktop,162,3,683.95,227.98,350.22,0.0,2,2,4,8,Lost Customers,797.0,Reactivation,Low,Last-chance discount + churn survey
CUST01393,Referral,Mid-Range,Germany,41,Mobile,101,4,648.44,162.11,219.55,0.0,2,2,4,8,Lost Customers,823.0,Reactivation,Low,Last-chance discount + churn survey
CUST00090,Paid Social,Mid-Range,UK,62,Desktop,46,5,108.3,118.34,50.03,60.0,4,3,1,8,Loyal Customers,122.0,Retention,High,Personalised thank-you + early access
CUST00948,Influencer,Mid-Range,Nigeria,34,Mobile,253,5,738.45,147.69,424.51,0.0,1,3,4,8,At Risk,782.0,Win-back,High,Time-limited re-engagement offer
CUST00667,Influencer,Premium,France,37,Desktop,90,5,579.41,204.09,231.07000000000002,20.0,2,3,3,8,At Risk,644.0,Win-back,High,Time-limited re-engagement offer
CUST00669,Paid Social,Budget,UAE,54,Mobile,77,4,565.52,141.38,305.86,0.0,3,2,3,8,Potential Loyalists,591.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00905,Direct,Budget,Australia,21,Desktop,64,5,318.72,131.21,143.14,40.0,3,3,2,8,Loyal Customers,342.0,Retention,High,Personalised thank-you + early access
CUST00889,Organic Search,Budget,Germany,37,Tablet,191,6,614.04,102.34,293.04,0.0,1,4,3,8,At Risk,568.0,Win-back,High,Time-limited re-engagement offer
CUST00878,Organic Search,Budget,Germany,22,Mobile,48,4,468.29,117.07,228.97,0.0,3,2,3,8,Potential Loyalists,556.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00862,Paid Social,Budget,Australia,40,Mobile,121,5,542.34,108.47,272.49,0.0,2,3,3,8,At Risk,558.0,Win-back,High,Time-limited re-engagement offer
CUST00868,Referral,Mid-Range,UK,62,Mobile,153,5,593.14,118.63,302.51,0.0,2,3,3,8,At Risk,628.0,Win-back,High,Time-limited re-engagement offer
CUST01210,Paid Social,Premium,Germany,26,Mobile,74,5,346.82,69.36,147.45,0.0,3,3,2,8,Loyal Customers,347.0,Retention,High,Personalised thank-you + early access
CUST01316,Referral,Budget,France,20,Tablet,77,4,441.36,134.67,221.81,25.0,3,2,3,8,Potential Loyalists,572.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00754,Paid Social,Budget,UK,52,Mobile,174,5,650.83,130.17,197.79000000000002,0.0,1,3,4,8,At Risk,745.0,Win-back,High,Time-limited re-engagement offer
CUST00755,Email,Mid-Range,UAE,33,Mobile,158,4,690.32,172.58,345.53000000000003,0.0,2,2,4,8,Lost Customers,764.0,Reactivation,Low,Last-chance discount + churn survey
CUST00407,Paid Social,Luxury,UK,23,Desktop,147,8,406.01,169.14,230.44,50.0,2,4,2,8,At Risk,532.0,Win-back,High,Time-limited re-engagement offer
CUST00764,Referral,Mid-Range,France,62,Desktop,124,5,509.72,101.94,226.09,0.0,2,3,3,8,At Risk,602.0,Win-back,High,Time-limited re-engagement offer
CUST00767,Referral,Mid-Range,USA,25,Desktop,71,4,439.57,194.97,190.55,25.0,3,2,3,8,Potential Loyalists,654.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00491,Referral,Mid-Range,Canada,32,Desktop,115,8,384.66,124.81,176.54,37.5,2,4,2,8,At Risk,549.0,Win-back,High,Time-limited re-engagement offer
CUST00752,Influencer,Premium,Germany,28,Desktop,52,5,392.85,78.57,193.19,0.0,3,3,2,8,Loyal Customers,364.0,Retention,High,Personalised thank-you + early access
CUST00211,Paid Social,Premium,UAE,33,Mobile,52,5,307.17,99.29,168.31,20.0,3,3,2,8,Loyal Customers,339.0,Retention,High,Personalised thank-you + early access
CUST00955,Paid Social,Mid-Range,UK,56,Desktop,221,5,749.0,149.8,307.3,0.0,1,3,4,8,At Risk,777.0,Win-back,High,Time-limited re-engagement offer
CUST00518,Paid Social,Mid-Range,Canada,47,Mobile,57,6,417.3,114.34,176.44,50.0,3,3,2,8,Loyal Customers,366.0,Retention,High,Personalised thank-you + early access
CUST00949,Direct,Budget,France,39,Mobile,173,5,905.34,181.07,397.38,0.0,1,3,4,8,At Risk,818.0,Win-back,High,Time-limited re-engagement offer
CUST00934,Paid Social,Premium,Australia,43,Mobile,78,4,479.76,119.94,175.01999999999998,0.0,3,2,3,8,Potential Loyalists,561.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00538,Paid Social,Premium,USA,21,Mobile,239,8,625.78,139.07,307.28,25.0,1,4,3,8,At Risk,710.0,Win-back,High,Time-limited re-engagement offer
CUST01370,Organic Search,Luxury,Australia,45,Mobile,317,8,413.89,105.63,201.01,50.0,1,5,2,8,At Risk,402.0,Win-back,High,Time-limited re-engagement offer
CUST00389,Email,Mid-Range,Germany,58,Mobile,27,4,361.9,154.82,198.62,50.0,4,2,2,8,New Customers,308.0,Onboarding,Medium,Welcome series — product education
CUST00377,Referral,Mid-Range,Australia,40,Mobile,12,4,62.37,81.19,19.33,75.0,5,2,1,8,New Customers,75.0,Onboarding,Medium,Welcome series — product education
CUST00519,Paid Social,Budget,Germany,50,Mobile,73,5,337.45,209.26,162.01,60.0,3,3,2,8,Loyal Customers,399.0,Retention,High,Personalised thank-you + early access
CUST00520,Organic Search,Mid-Range,Nigeria,29,Tablet,65,5,410.95,127.36,222.45999999999998,40.0,3,3,2,8,Loyal Customers,336.0,Retention,High,Personalised thank-you + early access
CUST00522,Paid Social,Mid-Range,Germany,52,Mobile,4,3,38.64,248.45,18.93,66.7,5,2,1,8,New Customers,195.0,Onboarding,Medium,Welcome series — product education
CUST00500,Paid Social,Budget,France,56,Mobile,131,5,541.15,108.23,257.44,0.0,2,3,3,8,At Risk,560.0,Win-back,High,Time-limited re-engagement offer
CUST00205,Email,Mid-Range,Australia,46,Mobile,68,5,414.62,143.55,199.07999999999998,20.0,3,3,2,8,Loyal Customers,374.0,Retention,High,Personalised thank-you + early access
CUST00206,Paid Social,Premium,UAE,50,Mobile,73,6,399.92,155.29,166.21,33.3,3,3,2,8,Loyal Customers,463.0,Retention,High,Personalised thank-you + early access
CUST01212,Influencer,Budget,UK,62,Desktop,181,5,649.43,129.89,266.83,0.0,1,3,4,8,At Risk,752.0,Win-back,High,Time-limited re-engagement offer
CUST01186,Direct,Budget,Germany,46,Desktop,47,4,623.45,155.86,237.51,0.0,3,2,3,8,Potential Loyalists,612.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00387,Email,Mid-Range,Canada,33,Desktop,40,5,235.5,95.1,110.41,20.0,4,3,1,8,Loyal Customers,153.0,Retention,High,Personalised thank-you + early access
CUST00367,Referral,Budget,USA,23,Mobile,14,3,408.14,136.05,223.25,0.0,5,1,2,8,New Customers,467.0,Onboarding,Medium,Welcome series — product education
CUST00370,Email,Budget,Canada,45,Desktop,8,1,252.08,252.08,98.31,0.0,5,1,2,8,New Customers,397.0,Onboarding,Medium,Welcome series — product education
CUST00222,Influencer,Mid-Range,UAE,23,Mobile,109,6,635.15,144.33,285.17,33.3,2,3,3,8,At Risk,608.0,Win-back,High,Time-limited re-engagement offer
CUST00509,Direct,Mid-Range,Germany,18,Mobile,69,3,626.4,208.8,218.6,0.0,3,2,3,8,Potential Loyalists,609.0,Nurture,Medium,Incentivise 2nd/3rd purchase with discount
CUST00673,Referral,Budget,Nigeria,36,Desktop,73,6,317.08,110.37,157.17000000000002,50.0,3,3,2,8,Loyal Customers,413.0,Retention,High,Personalised thank-you + early access
CUST00746,Direct,Premium,Canada,20,Mobile,160,5,517.56,197.06,202.13,40.0,2,3,3,8,At Risk,593.0,Win-back,High,Time-limited re-engagement offer
