campaign_id,customer_id,campaign_type,send_date,send_month,opened,clicked,converted,revenue_generated,campaign_cost,roi_pct,segment
CAMP0004481,CUST00595,Push Notification,2023-01-21,2023-01,0,0,0,0,12.83,-100.0,Budget
CAMP0004482,CUST00596,Push Notification,2024-03-12,2024-03,1,1,1,45.57,25.33,79.9,Mid-Range
CAMP0004483,CUST00596,Email,2022-12-13,2022-12,0,0,0,0,16.07,-100.0,Mid-Range
CAMP0004484,CUST00596,Paid Social,2022-09-19,2022-09,0,0,0,0,1461.95,-100.0,Mid-Range
CAMP0004485,CUST00596,SMS,2022-07-16,2022-07,1,1,0,0,55.16,-100.0,Mid-Range
CAMP0004486,CUST00596,Paid Social,2023-01-07,2023-01,0,0,0,0,1662.51,-100.0,Mid-Range
CAMP0004487,CUST00596,Influencer,2024-03-24,2024-03,0,0,0,0,1013.66,-100.0,Mid-Range
CAMP0004488,CUST00596,Display Ad,2024-01-27,2024-01,0,0,0,0,498.54,-100.0,Mid-Range
CAMP0004489,CUST00596,Display Ad,2023-07-21,2023-07,0,0,0,0,784.51,-100.0,Mid-Range
CAMP0004490,CUST00596,Email,2023-02-07,2023-02,1,1,1,155.64,42.55,265.8,Mid-Range
CAMP0004491,CUST00596,Email,2023-05-13,2023-05,0,0,0,0,59.67,-100.0,Mid-Range
CAMP0004492,CUST00596,Email,2022-08-12,2022-08,1,0,0,0,45.23,-100.0,Mid-Range
CAMP0004493,CUST00596,SMS,2022-10-04,2022-10,0,0,0,0,82.76,-100.0,Mid-Range
CAMP0004494,CUST00597,Paid Social,2023-07-05,2023-07,0,0,0,0,2418.4,-100.0,Mid-Range
CAMP0004495,CUST00597,Email,2023-12-21,2023-12,1,0,0,0,27.95,-100.0,Mid-Range
CAMP0004496,CUST00597,Influencer,2023-10-22,2023-10,0,0,0,0,1069.99,-100.0,Mid-Range
CAMP0004497,CUST00597,Display Ad,2024-03-13,2024-03,0,0,0,0,1035.96,-100.0,Mid-Range
CAMP0004498,CUST00597,Push Notification,2024-01-18,2024-01,0,0,0,0,22.47,-100.0,Mid-Range
CAMP0004499,CUST00598,SMS,2023-10-12,2023-10,0,0,0,0,93.71,-100.0,Mid-Range
CAMP0004500,CUST00598,Display Ad,2023-07-25,2023-07,0,0,0,0,764.69,-100.0,Mid-Range
CAMP0004501,CUST00598,Email,2023-05-16,2023-05,0,0,0,0,29.34,-100.0,Mid-Range
CAMP0004502,CUST00598,Display Ad,2024-01-12,2024-01,0,0,0,0,328.42,-100.0,Mid-Range
CAMP0004503,CUST00598,SMS,2023-10-15,2023-10,1,0,0,0,117.29,-100.0,Mid-Range
CAMP0004504,CUST00598,Paid Social,2023-11-30,2023-11,0,0,0,0,1039.65,-100.0,Mid-Range
CAMP0004505,CUST00598,Influencer,2024-01-24,2024-01,0,0,0,0,1535.59,-100.0,Mid-Range
CAMP0004506,CUST00598,Push Notification,2023-11-05,2023-11,0,0,0,0,26.68,-100.0,Mid-Range
CAMP0004507,CUST00598,SMS,2024-03-27,2024-03,0,0,0,0,81.48,-100.0,Mid-Range
CAMP0004508,CUST00599,Push Notification,2023-06-11,2023-06,0,0,0,0,10.3,-100.0,Mid-Range
CAMP0004509,CUST00599,Influencer,2023-05-07,2023-05,0,0,0,0,850.12,-100.0,Mid-Range
CAMP0004510,CUST00599,Email,2024-03-15,2024-03,0,0,0,0,58.04,-100.0,Mid-Range
CAMP0004511,CUST00599,Display Ad,2023-10-13,2023-10,0,0,0,0,560.95,-100.0,Mid-Range
CAMP0004512,CUST00599,Influencer,2023-04-17,2023-04,0,0,0,0,1284.39,-100.0,Mid-Range
CAMP0004513,CUST00599,Paid Social,2023-10-09,2023-10,0,0,0,0,752.13,-100.0,Mid-Range
CAMP0004514,CUST00599,Email,2024-02-17,2024-02,0,0,0,0,20.66,-100.0,Mid-Range
CAMP0004515,CUST00599,SMS,2023-08-19,2023-08,0,0,0,0,64.77,-100.0,Mid-Range
CAMP0004516,CUST00599,Email,2023-06-01,2023-06,0,0,0,0,58.39,-100.0,Mid-Range
CAMP0004517,CUST00599,SMS,2023-03-30,2023-03,1,0,0,0,79.83,-100.0,Mid-Range
CAMP0004518,CUST00600,SMS,2023-09-26,2023-09,1,0,0,0,36.32,-100.0,Budget
CAMP0004519,CUST00600,Email,2022-02-24,2022-02,0,0,0,0,16.64,-100.0,Budget
CAMP0004520,CUST00600,SMS,2022-10-19,2022-10,1,0,0,0,70.87,-100.0,Budget
CAMP0004521,CUST00600,SMS,2024-01-23,2024-01,0,0,0,0,42.0,-100.0,Budget
CAMP0004522,CUST00600,Display Ad,2023-10-10,2023-10,0,0,0,0,887.47,-100.0,Budget
CAMP0004523,CUST00600,Paid Social,2023-01-25,2023-01,0,0,0,0,1763.42,-100.0,Budget
CAMP0004524,CUST00600,Paid Social,2024-02-03,2024-02,0,0,0,0,1556.07,-100.0,Budget
CAMP0004525,CUST00600,Email,2023-04-02,2023-04,0,0,0,0,40.85,-100.0,Budget
CAMP0004526,CUST00600,Email,2023-07-29,2023-07,0,0,0,0,59.4,-100.0,Budget
CAMP0004527,CUST00600,Paid Social,2024-03-30,2024-03,0,0,0,0,1213.86,-100.0,Budget
CAMP0004528,CUST00600,Influencer,2023-10-23,2023-10,1,1,0,0,793.31,-100.0,Budget
CAMP0004529,CUST00600,SMS,2022-02-16,2022-02,1,0,0,0,79.64,-100.0,Budget
CAMP0004530,CUST00601,Paid Social,2023-12-02,2023-12,0,0,0,0,936.5,-100.0,Mid-Range
CAMP0004531,CUST00601,Email,2024-03-14,2024-03,0,0,0,0,37.66,-100.0,Mid-Range
CAMP0004532,CUST00601,SMS,2024-01-15,2024-01,0,0,0,0,116.25,-100.0,Mid-Range
CAMP0004533,CUST00601,Influencer,2022-07-19,2022-07,0,0,0,0,1044.16,-100.0,Mid-Range
CAMP0004534,CUST00601,Push Notification,2023-11-09,2023-11,0,0,0,0,16.56,-100.0,Mid-Range
CAMP0004535,CUST00601,Paid Social,2023-04-23,2023-04,0,0,0,0,2239.18,-100.0,Mid-Range
CAMP0004536,CUST00601,SMS,2024-03-28,2024-03,1,1,0,0,79.74,-100.0,Mid-Range
CAMP0004537,CUST00601,Email,2023-01-10,2023-01,0,0,0,0,37.56,-100.0,Mid-Range
CAMP0004538,CUST00601,Push Notification,2023-07-15,2023-07,0,0,0,0,18.36,-100.0,Mid-Range
CAMP0004539,CUST00602,Email,2023-10-16,2023-10,0,0,0,0,40.91,-100.0,Budget
CAMP0004540,CUST00602,Influencer,2024-02-25,2024-02,1,0,0,0,1254.93,-100.0,Budget
CAMP0004541,CUST00602,Influencer,2023-08-09,2023-08,1,1,1,40.57,634.42,-93.6,Budget
CAMP0004542,CUST00602,Email,2024-03-10,2024-03,0,0,0,0,52.39,-100.0,Budget
CAMP0004543,CUST00602,Influencer,2023-12-16,2023-12,1,1,0,0,998.7,-100.0,Budget
CAMP0004544,CUST00602,Email,2023-11-16,2023-11,0,0,0,0,52.39,-100.0,Budget
CAMP0004545,CUST00602,Paid Social,2023-10-27,2023-10,0,0,0,0,899.41,-100.0,Budget
CAMP0004546,CUST00602,Email,2024-02-19,2024-02,0,0,0,0,35.35,-100.0,Budget
CAMP0004547,CUST00602,Paid Social,2023-08-11,2023-08,1,0,0,0,2447.2,-100.0,Budget
CAMP0004548,CUST00602,Display Ad,2024-01-02,2024-01,0,0,0,0,460.75,-100.0,Budget
CAMP0004549,CUST00602,Email,2023-11-23,2023-11,0,0,0,0,47.93,-100.0,Budget
CAMP0004550,CUST00602,Email,2023-11-20,2023-11,0,0,0,0,58.38,-100.0,Budget
CAMP0004551,CUST00603,SMS,2023-02-18,2023-02,1,1,0,0,58.57,-100.0,Budget
CAMP0004552,CUST00603,Email,2023-03-22,2023-03,1,0,0,0,24.15,-100.0,Budget
CAMP0004553,CUST00603,Email,2023-04-22,2023-04,0,0,0,0,23.87,-100.0,Budget
CAMP0004554,CUST00603,Email,2024-02-21,2024-02,0,0,0,0,40.97,-100.0,Budget
CAMP0004555,CUST00603,Paid Social,2023-02-17,2023-02,0,0,0,0,1638.59,-100.0,Budget
CAMP0004556,CUST00603,Email,2023-07-17,2023-07,1,0,0,0,29.81,-100.0,Budget
CAMP0004557,CUST00603,Push Notification,2023-11-27,2023-11,0,0,0,0,18.9,-100.0,Budget
CAMP0004558,CUST00603,SMS,2023-07-08,2023-07,1,0,0,0,41.2,-100.0,Budget
CAMP0004559,CUST00604,Display Ad,2023-03-20,2023-03,1,0,0,0,691.1,-100.0,Mid-Range
CAMP0004560,CUST00604,Push Notification,2023-12-25,2023-12,0,0,0,0,19.32,-100.0,Mid-Range
CAMP0004561,CUST00604,Influencer,2022-10-19,2022-10,0,0,0,0,471.08,-100.0,Mid-Range
CAMP0004562,CUST00604,Influencer,2022-12-20,2022-12,1,1,1,181.55,1642.44,-88.9,Mid-Range
CAMP0004563,CUST00604,Paid Social,2023-06-08,2023-06,0,0,0,0,1563.28,-100.0,Mid-Range
CAMP0004564,CUST00604,Paid Social,2024-03-01,2024-03,1,0,0,0,904.52,-100.0,Mid-Range
CAMP0004565,CUST00604,Email,2022-09-17,2022-09,1,1,0,0,24.15,-100.0,Mid-Range
CAMP0004566,CUST00604,Influencer,2023-04-09,2023-04,0,0,0,0,1477.05,-100.0,Mid-Range
CAMP0004567,CUST00604,Paid Social,2023-10-12,2023-10,0,0,0,0,988.81,-100.0,Mid-Range
CAMP0004568,CUST00604,Display Ad,2022-12-27,2022-12,0,0,0,0,411.4,-100.0,Mid-Range
CAMP0004569,CUST00605,Paid Social,2024-01-29,2024-01,1,0,0,0,1460.73,-100.0,Budget
CAMP0004570,CUST00605,Influencer,2024-03-08,2024-03,0,0,0,0,1336.14,-100.0,Budget
CAMP0004571,CUST00605,Paid Social,2023-01-24,2023-01,0,0,0,0,1159.33,-100.0,Budget
CAMP0004572,CUST00605,Display Ad,2022-08-22,2022-08,0,0,0,0,711.99,-100.0,Budget
CAMP0004573,CUST00605,Influencer,2022-07-09,2022-07,0,0,0,0,960.32,-100.0,Budget
CAMP0004574,CUST00605,SMS,2023-02-11,2023-02,0,0,0,0,113.77,-100.0,Budget
CAMP0004575,CUST00605,Email,2022-12-30,2022-12,0,0,0,0,23.49,-100.0,Budget
CAMP0004576,CUST00605,Email,2023-01-04,2023-01,0,0,0,0,35.12,-100.0,Budget
CAMP0004577,CUST00605,Paid Social,2024-02-23,2024-02,0,0,0,0,1703.49,-100.0,Budget
CAMP0004578,CUST00605,Display Ad,2023-03-28,2023-03,0,0,0,0,293.21,-100.0,Budget
CAMP0004579,CUST00605,Influencer,2022-12-30,2022-12,0,0,0,0,787.59,-100.0,Budget
CAMP0004580,CUST00606,Influencer,2023-09-25,2023-09,0,0,0,0,539.37,-100.0,Premium
CAMP0004581,CUST00606,Email,2023-10-08,2023-10,0,0,0,0,55.92,-100.0,Premium
CAMP0004582,CUST00606,Paid Social,2023-09-15,2023-09,0,0,0,0,1407.92,-100.0,Premium
CAMP0004583,CUST00606,Display Ad,2023-08-12,2023-08,0,0,0,0,771.42,-100.0,Premium
CAMP0004584,CUST00606,Email,2023-08-15,2023-08,0,0,0,0,38.62,-100.0,Premium
CAMP0004585,CUST00606,Push Notification,2024-02-19,2024-02,0,0,0,0,19.04,-100.0,Premium
CAMP0004586,CUST00606,Push Notification,2023-09-18,2023-09,0,0,0,0,26.55,-100.0,Premium
CAMP0004587,CUST00606,Paid Social,2022-07-17,2022-07,0,0,0,0,1784.09,-100.0,Premium
CAMP0004588,CUST00606,Email,2023-08-07,2023-08,1,1,1,78.3,19.11,309.7,Premium
CAMP0004589,CUST00606,Email,2022-08-17,2022-08,0,0,0,0,48.7,-100.0,Premium
CAMP0004590,CUST00607,Paid Social,2024-03-20,2024-03,0,0,0,0,2480.71,-100.0,Luxury
CAMP0004591,CUST00607,SMS,2023-03-06,2023-03,1,0,0,0,72.17,-100.0,Luxury
CAMP0004592,CUST00607,Push Notification,2023-11-17,2023-11,1,0,0,0,22.91,-100.0,Luxury
CAMP0004593,CUST00607,Display Ad,2023-04-29,2023-04,1,0,0,0,927.25,-100.0,Luxury
CAMP0004594,CUST00607,SMS,2023-09-26,2023-09,0,0,0,0,54.93,-100.0,Luxury
CAMP0004595,CUST00608,Influencer,2022-12-17,2022-12,1,0,0,0,1151.69,-100.0,Budget
CAMP0004596,CUST00608,Push Notification,2023-12-08,2023-12,0,0,0,0,8.07,-100.0,Budget
CAMP0004597,CUST00608,Email,2023-04-27,2023-04,0,0,0,0,52.83,-100.0,Budget
CAMP0004598,CUST00608,Email,2022-11-05,2022-11,0,0,0,0,31.34,-100.0,Budget
CAMP0004599,CUST00608,SMS,2023-06-30,2023-06,0,0,0,0,45.51,-100.0,Budget
CAMP0004600,CUST00608,Paid Social,2023-09-05,2023-09,0,0,0,0,2406.9,-100.0,Budget
CAMP0004601,CUST00608,Paid Social,2022-02-21,2022-02,0,0,0,0,2009.63,-100.0,Budget
CAMP0004602,CUST00608,Push Notification,2023-04-14,2023-04,0,0,0,0,22.84,-100.0,Budget
CAMP0004603,CUST00609,Push Notification,2024-01-23,2024-01,0,0,0,0,25.2,-100.0,Budget
CAMP0004604,CUST00609,Paid Social,2023-05-30,2023-05,0,0,0,0,1903.65,-100.0,Budget
CAMP0004605,CUST00609,Paid Social,2024-03-23,2024-03,0,0,0,0,2193.44,-100.0,Budget
CAMP0004606,CUST00609,Paid Social,2023-07-27,2023-07,0,0,0,0,2463.41,-100.0,Budget
CAMP0004607,CUST00609,Paid Social,2023-02-09,2023-02,0,0,0,0,683.68,-100.0,Budget
CAMP0004608,CUST00609,Email,2024-03-27,2024-03,0,0,0,0,29.23,-100.0,Budget
CAMP0004609,CUST00609,Email,2022-08-01,2022-08,1,0,0,0,45.5,-100.0,Budget
CAMP0004610,CUST00609,Email,2024-01-20,2024-01,0,0,0,0,46.28,-100.0,Budget
CAMP0004611,CUST00610,Paid Social,2023-10-31,2023-10,0,0,0,0,1555.52,-100.0,Budget
CAMP0004612,CUST00610,Display Ad,2023-07-03,2023-07,0,0,0,0,513.92,-100.0,Budget
CAMP0004613,CUST00610,Display Ad,2023-10-21,2023-10,0,0,0,0,541.39,-100.0,Budget
CAMP0004614,CUST00610,Influencer,2024-03-12,2024-03,0,0,0,0,547.35,-100.0,Budget
CAMP0004615,CUST00610,Paid Social,2023-07-30,2023-07,0,0,0,0,2410.76,-100.0,Budget
CAMP0004616,CUST00611,Display Ad,2024-02-25,2024-02,0,0,0,0,464.94,-100.0,Mid-Range
CAMP0004617,CUST00611,Push Notification,2023-01-22,2023-01,0,0,0,0,26.04,-100.0,Mid-Range
CAMP0004618,CUST00611,Push Notification,2023-10-07,2023-10,0,0,0,0,20.92,-100.0,Mid-Range
CAMP0004619,CUST00611,Email,2024-02-17,2024-02,0,0,0,0,25.66,-100.0,Mid-Range
CAMP0004620,CUST00612,Email,2023-01-31,2023-01,0,0,0,0,43.0,-100.0,Mid-Range
CAMP0004621,CUST00612,Email,2024-03-20,2024-03,1,0,0,0,37.06,-100.0,Mid-Range
CAMP0004622,CUST00612,Display Ad,2023-09-26,2023-09,0,0,0,0,806.2,-100.0,Mid-Range
CAMP0004623,CUST00612,Paid Social,2023-03-31,2023-03,0,0,0,0,2237.22,-100.0,Mid-Range
CAMP0004624,CUST00613,Paid Social,2023-10-02,2023-10,0,0,0,0,894.55,-100.0,Budget
CAMP0004625,CUST00613,Email,2023-09-10,2023-09,0,0,0,0,51.66,-100.0,Budget
CAMP0004626,CUST00613,Email,2024-01-23,2024-01,0,0,0,0,43.9,-100.0,Budget
CAMP0004627,CUST00614,Paid Social,2023-04-03,2023-04,0,0,0,0,2069.48,-100.0,Premium
CAMP0004628,CUST00614,Influencer,2023-12-23,2023-12,0,0,0,0,478.07,-100.0,Premium
CAMP0004629,CUST00614,Email,2023-10-05,2023-10,0,0,0,0,56.19,-100.0,Premium
CAMP0004630,CUST00614,Paid Social,2023-09-19,2023-09,0,0,0,0,2013.43,-100.0,Premium
CAMP0004631,CUST00614,Email,2023-10-21,2023-10,1,1,0,0,49.71,-100.0,Premium
CAMP0004632,CUST00614,SMS,2023-04-16,2023-04,0,0,0,0,33.98,-100.0,Premium
CAMP0004633,CUST00614,Email,2023-09-01,2023-09,0,0,0,0,24.63,-100.0,Premium
CAMP0004634,CUST00614,Influencer,2023-02-23,2023-02,1,1,0,0,964.87,-100.0,Premium
CAMP0004635,CUST00615,Push Notification,2023-09-17,2023-09,0,0,0,0,22.39,-100.0,Mid-Range
CAMP0004636,CUST00615,Display Ad,2023-12-14,2023-12,0,0,0,0,491.99,-100.0,Mid-Range
CAMP0004637,CUST00615,Paid Social,2023-11-03,2023-11,0,0,0,0,2427.86,-100.0,Mid-Range
CAMP0004638,CUST00615,Influencer,2023-10-18,2023-10,0,0,0,0,625.31,-100.0,Mid-Range
CAMP0004639,CUST00615,Paid Social,2022-12-27,2022-12,0,0,0,0,1303.79,-100.0,Mid-Range
CAMP0004640,CUST00615,SMS,2023-08-13,2023-08,1,0,0,0,99.01,-100.0,Mid-Range
CAMP0004641,CUST00615,Influencer,2023-12-31,2023-12,0,0,0,0,1127.23,-100.0,Mid-Range
CAMP0004642,CUST00615,SMS,2023-04-06,2023-04,0,0,0,0,36.75,-100.0,Mid-Range
CAMP0004643,CUST00615,Push Notification,2023-09-30,2023-09,0,0,0,0,27.23,-100.0,Mid-Range
CAMP0004644,CUST00615,Email,2023-09-09,2023-09,0,0,0,0,21.46,-100.0,Mid-Range
CAMP0004645,CUST00615,Paid Social,2023-05-04,2023-05,0,0,0,0,2259.38,-100.0,Mid-Range
CAMP0004646,CUST00616,Email,2024-01-09,2024-01,0,0,0,0,58.44,-100.0,Premium
CAMP0004647,CUST00616,Push Notification,2023-12-02,2023-12,0,0,0,0,16.57,-100.0,Premium
CAMP0004648,CUST00616,Display Ad,2023-10-21,2023-10,1,1,0,0,963.0,-100.0,Premium
CAMP0004649,CUST00616,SMS,2023-04-11,2023-04,1,0,0,0,103.9,-100.0,Premium
CAMP0004650,CUST00616,Paid Social,2023-07-07,2023-07,0,0,0,0,1034.16,-100.0,Premium
CAMP0004651,CUST00616,Push Notification,2023-06-29,2023-06,0,0,0,0,15.61,-100.0,Premium
CAMP0004652,CUST00616,Paid Social,2023-09-28,2023-09,0,0,0,0,2439.65,-100.0,Premium
CAMP0004653,CUST00616,SMS,2023-12-19,2023-12,0,0,0,0,102.34,-100.0,Premium
CAMP0004654,CUST00616,Push Notification,2023-05-07,2023-05,0,0,0,0,11.24,-100.0,Premium
CAMP0004655,CUST00616,Email,2023-12-23,2023-12,1,0,0,0,42.75,-100.0,Premium
CAMP0004656,CUST00616,Push Notification,2023-09-07,2023-09,0,0,0,0,18.21,-100.0,Premium
CAMP0004657,CUST00617,Push Notification,2023-01-18,2023-01,0,0,0,0,20.15,-100.0,Budget
CAMP0004658,CUST00617,Display Ad,2023-04-20,2023-04,0,0,0,0,528.04,-100.0,Budget
CAMP0004659,CUST00617,Display Ad,2023-03-29,2023-03,0,0,0,0,899.9,-100.0,Budget
CAMP0004660,CUST00617,SMS,2023-03-12,2023-03,0,0,0,0,33.45,-100.0,Budget
CAMP0004661,CUST00617,Paid Social,2022-09-13,2022-09,0,0,0,0,2389.18,-100.0,Budget
CAMP0004662,CUST00618,Influencer,2024-02-01,2024-02,0,0,0,0,1521.09,-100.0,Mid-Range
CAMP0004663,CUST00618,Paid Social,2024-03-03,2024-03,0,0,0,0,983.16,-100.0,Mid-Range
CAMP0004664,CUST00618,Paid Social,2023-11-15,2023-11,0,0,0,0,1209.21,-100.0,Mid-Range
CAMP0004665,CUST00618,Push Notification,2023-11-16,2023-11,0,0,0,0,22.76,-100.0,Mid-Range
CAMP0004666,CUST00618,Email,2023-08-29,2023-08,0,0,0,0,49.56,-100.0,Mid-Range
CAMP0004667,CUST00618,Paid Social,2024-03-23,2024-03,0,0,0,0,1047.7,-100.0,Mid-Range
CAMP0004668,CUST00618,SMS,2023-11-09,2023-11,0,0,0,0,119.91,-100.0,Mid-Range
CAMP0004669,CUST00619,Email,2022-07-26,2022-07,0,0,0,0,49.64,-100.0,Budget
CAMP0004670,CUST00619,Email,2023-07-21,2023-07,0,0,0,0,38.31,-100.0,Budget
CAMP0004671,CUST00619,Paid Social,2022-08-18,2022-08,1,0,0,0,798.34,-100.0,Budget
CAMP0004672,CUST00619,Email,2023-02-06,2023-02,0,0,0,0,57.61,-100.0,Budget
CAMP0004673,CUST00619,Paid Social,2023-02-18,2023-02,0,0,0,0,2464.58,-100.0,Budget
CAMP0004674,CUST00619,Email,2023-05-15,2023-05,1,0,0,0,53.05,-100.0,Budget
CAMP0004675,CUST00619,Influencer,2024-02-10,2024-02,0,0,0,0,878.59,-100.0,Budget
CAMP0004676,CUST00619,Influencer,2023-02-24,2023-02,0,0,0,0,946.04,-100.0,Budget
CAMP0004677,CUST00619,Push Notification,2023-07-18,2023-07,0,0,0,0,13.67,-100.0,Budget
CAMP0004678,CUST00619,Push Notification,2023-07-19,2023-07,0,0,0,0,8.57,-100.0,Budget
CAMP0004679,CUST00620,Email,2023-11-06,2023-11,0,0,0,0,57.04,-100.0,Premium
CAMP0004680,CUST00620,Email,2022-09-14,2022-09,0,0,0,0,25.95,-100.0,Premium
CAMP0004681,CUST00620,Influencer,2024-03-25,2024-03,0,0,0,0,1599.2,-100.0,Premium
CAMP0004682,CUST00620,Email,2023-11-30,2023-11,0,0,0,0,42.98,-100.0,Premium
CAMP0004683,CUST00620,SMS,2023-08-12,2023-08,1,0,0,0,86.86,-100.0,Premium
CAMP0004684,CUST00620,Display Ad,2023-06-29,2023-06,0,0,0,0,373.83,-100.0,Premium
CAMP0004685,CUST00620,Influencer,2023-05-20,2023-05,1,1,1,168.54,720.88,-76.6,Premium
CAMP0004686,CUST00620,Influencer,2023-07-19,2023-07,0,0,0,0,1185.77,-100.0,Premium
CAMP0004687,CUST00621,Influencer,2023-08-29,2023-08,0,0,0,0,989.58,-100.0,Premium
CAMP0004688,CUST00621,Email,2023-04-09,2023-04,0,0,0,0,49.57,-100.0,Premium
CAMP0004689,CUST00621,Email,2022-12-01,2022-12,0,0,0,0,53.43,-100.0,Premium
CAMP0004690,CUST00621,Email,2023-07-16,2023-07,1,0,0,0,29.2,-100.0,Premium
CAMP0004691,CUST00622,Email,2023-09-14,2023-09,1,1,0,0,54.17,-100.0,Mid-Range
CAMP0004692,CUST00622,Influencer,2023-08-09,2023-08,0,0,0,0,1237.92,-100.0,Mid-Range
CAMP0004693,CUST00622,SMS,2023-08-25,2023-08,1,0,0,0,98.51,-100.0,Mid-Range
CAMP0004694,CUST00622,Influencer,2024-03-22,2024-03,0,0,0,0,1451.18,-100.0,Mid-Range
CAMP0004695,CUST00622,Email,2024-03-18,2024-03,0,0,0,0,30.42,-100.0,Mid-Range
CAMP0004696,CUST00622,Paid Social,2023-06-14,2023-06,0,0,0,0,1854.76,-100.0,Mid-Range
CAMP0004697,CUST00622,Paid Social,2023-12-30,2023-12,0,0,0,0,1054.79,-100.0,Mid-Range
CAMP0004698,CUST00622,Email,2023-05-16,2023-05,1,0,0,0,40.12,-100.0,Mid-Range
CAMP0004699,CUST00622,Email,2024-01-02,2024-01,1,1,0,0,55.95,-100.0,Mid-Range
CAMP0004700,CUST00623,SMS,2023-05-14,2023-05,1,1,0,0,89.89,-100.0,Budget
CAMP0004701,CUST00623,Email,2023-03-19,2023-03,1,1,0,0,54.37,-100.0,Budget
CAMP0004702,CUST00623,Influencer,2023-06-08,2023-06,0,0,0,0,1266.53,-100.0,Budget
CAMP0004703,CUST00623,Paid Social,2023-05-03,2023-05,0,0,0,0,2001.2,-100.0,Budget
CAMP0004704,CUST00623,Email,2023-05-21,2023-05,0,0,0,0,21.61,-100.0,Budget
CAMP0004705,CUST00623,Paid Social,2022-11-15,2022-11,0,0,0,0,1373.84,-100.0,Budget
CAMP0004706,CUST00623,Display Ad,2023-12-20,2023-12,0,0,0,0,935.26,-100.0,Budget
CAMP0004707,CUST00623,SMS,2022-09-23,2022-09,0,0,0,0,52.33,-100.0,Budget
CAMP0004708,CUST00623,Paid Social,2022-12-10,2022-12,0,0,0,0,1512.27,-100.0,Budget
CAMP0004709,CUST00623,Paid Social,2023-10-09,2023-10,0,0,0,0,1517.18,-100.0,Budget
CAMP0004710,CUST00624,Paid Social,2023-12-12,2023-12,0,0,0,0,1743.11,-100.0,Budget
CAMP0004711,CUST00624,SMS,2023-06-26,2023-06,1,1,0,0,83.07,-100.0,Budget
CAMP0004712,CUST00624,Influencer,2023-08-04,2023-08,0,0,0,0,741.18,-100.0,Budget
CAMP0004713,CUST00624,Influencer,2024-01-20,2024-01,0,0,0,0,1296.59,-100.0,Budget
CAMP0004714,CUST00624,Display Ad,2023-07-13,2023-07,0,0,0,0,935.48,-100.0,Budget
CAMP0004715,CUST00624,Display Ad,2023-09-24,2023-09,0,0,0,0,403.22,-100.0,Budget
CAMP0004716,CUST00624,Email,2023-09-24,2023-09,0,0,0,0,55.91,-100.0,Budget
CAMP0004717,CUST00625,Paid Social,2023-06-10,2023-06,0,0,0,0,725.68,-100.0,Budget
CAMP0004718,CUST00625,Email,2023-11-30,2023-11,0,0,0,0,21.87,-100.0,Budget
CAMP0004719,CUST00625,Display Ad,2023-12-14,2023-12,0,0,0,0,820.64,-100.0,Budget
CAMP0004720,CUST00625,Influencer,2023-10-16,2023-10,0,0,0,0,1253.98,-100.0,Budget
CAMP0004721,CUST00625,Display Ad,2023-09-08,2023-09,0,0,0,0,877.4,-100.0,Budget
CAMP0004722,CUST00625,Display Ad,2023-11-17,2023-11,0,0,0,0,370.4,-100.0,Budget
CAMP0004723,CUST00625,Paid Social,2023-09-13,2023-09,0,0,0,0,2343.56,-100.0,Budget
CAMP0004724,CUST00625,Display Ad,2023-08-02,2023-08,0,0,0,0,938.07,-100.0,Budget
CAMP0004725,CUST00625,Influencer,2023-03-06,2023-03,0,0,0,0,1283.89,-100.0,Budget
CAMP0004726,CUST00625,Paid Social,2024-02-02,2024-02,0,0,0,0,702.96,-100.0,Budget
CAMP0004727,CUST00625,Email,2023-10-01,2023-10,0,0,0,0,42.39,-100.0,Budget
CAMP0004728,CUST00625,Push Notification,2023-11-21,2023-11,0,0,0,0,16.29,-100.0,Budget
CAMP0004729,CUST00626,Paid Social,2024-01-07,2024-01,0,0,0,0,1065.75,-100.0,Premium
CAMP0004730,CUST00626,Display Ad,2023-07-11,2023-07,0,0,0,0,531.84,-100.0,Premium
CAMP0004731,CUST00626,Email,2023-09-11,2023-09,0,0,0,0,39.59,-100.0,Premium
CAMP0004732,CUST00626,Paid Social,2023-05-11,2023-05,0,0,0,0,1401.22,-100.0,Premium
CAMP0004733,CUST00626,Email,2023-08-25,2023-08,1,0,0,0,39.49,-100.0,Premium
CAMP0004734,CUST00626,Email,2023-05-03,2023-05,1,1,1,107.8,19.25,460.0,Premium
CAMP0004735,CUST00627,Display Ad,2023-12-03,2023-12,0,0,0,0,756.44,-100.0,Luxury
CAMP0004736,CUST00627,Email,2024-01-13,2024-01,1,0,0,0,20.13,-100.0,Luxury
CAMP0004737,CUST00627,Email,2023-07-29,2023-07,0,0,0,0,39.48,-100.0,Luxury
CAMP0004738,CUST00627,Display Ad,2023-12-11,2023-12,0,0,0,0,997.14,-100.0,Luxury
CAMP0004739,CUST00627,Email,2024-03-14,2024-03,0,0,0,0,26.76,-100.0,Luxury
CAMP0004740,CUST00627,Email,2023-07-26,2023-07,1,0,0,0,18.94,-100.0,Luxury
CAMP0004741,CUST00627,Paid Social,2023-10-27,2023-10,1,1,1,164.82,2491.35,-93.4,Luxury
CAMP0004742,CUST00628,Push Notification,2023-07-14,2023-07,0,0,0,0,26.04,-100.0,Budget
