customer_id,signup_date,acquisition_channel,segment,country,gender,age,device
CUST00755,2022-02-09,Email,Mid-Range,UAE,Female,33,Mobile
CUST00756,2022-12-15,Paid Social,Budget,Nigeria,Male,61,Desktop
CUST00757,2023-08-13,Paid Social,Luxury,UAE,Female,20,Desktop
CUST00758,2022-04-28,Email,Budget,USA,Male,51,Mobile
CUST00759,2023-05-10,Direct,Budget,Australia,Female,62,Mobile
CUST00760,2023-08-08,Paid Social,Premium,Australia,Male,61,Mobile
CUST00761,2023-01-06,Email,Mid-Range,Nigeria,Male,33,Desktop
CUST00762,2022-01-14,Referral,Mid-Range,USA,Female,27,Mobile
CUST00763,2023-05-15,Influencer,Budget,UK,Male,42,Desktop
CUST00764,2022-07-13,Referral,Mid-Range,France,Non-binary,62,Desktop
CUST00765,2022-07-12,Email,Premium,Australia,Male,34,Mobile
CUST00766,2022-06-01,Email,Budget,Germany,Male,26,Desktop
CUST00767,2023-01-07,Referral,Mid-Range,USA,Female,25,Desktop
CUST00768,2023-02-02,Email,Mid-Range,Canada,Female,28,Mobile
CUST00769,2022-05-24,Email,Mid-Range,USA,Male,58,Mobile
CUST00770,2023-05-06,Paid Social,Budget,Australia,Male,55,Mobile
CUST00771,2023-03-27,Organic Search,Mid-Range,UAE,Non-binary,42,Tablet
CUST00772,2022-01-29,Influencer,Mid-Range,France,Female,39,Desktop
CUST00773,2022-12-27,Email,Mid-Range,Germany,Male,48,Mobile
CUST00774,2022-12-16,Referral,Mid-Range,Canada,Female,31,Mobile
CUST00775,2022-07-06,Paid Social,Premium,Nigeria,Female,24,Mobile
CUST00776,2023-09-17,Paid Social,Premium,USA,Female,53,Desktop
CUST00777,2022-10-21,Paid Social,Budget,France,Female,25,Desktop
CUST00778,2023-02-01,Email,Mid-Range,UK,Female,42,Mobile
CUST00779,2023-09-25,Organic Search,Budget,UAE,Female,44,Tablet
CUST00780,2023-08-30,Paid Social,Budget,Canada,Male,44,Desktop
CUST00781,2023-06-19,Influencer,Luxury,UK,Male,58,Tablet
CUST00782,2022-03-21,Referral,Premium,Germany,Male,61,Mobile
CUST00783,2022-09-11,Organic Search,Budget,UK,Male,47,Mobile
CUST00784,2022-01-23,Referral,Budget,Australia,Female,65,Mobile
CUST00785,2023-03-10,Paid Social,Mid-Range,UAE,Female,63,Mobile
CUST00786,2023-07-07,Email,Luxury,USA,Female,49,Tablet
CUST00787,2022-07-12,Paid Social,Premium,Nigeria,Male,18,Tablet
CUST00788,2022-09-18,Email,Budget,France,Female,57,Desktop
CUST00789,2022-11-21,Paid Social,Premium,Australia,Female,46,Mobile
CUST00790,2022-09-21,Organic Search,Budget,UK,Male,20,Mobile
CUST00791,2023-04-29,Influencer,Budget,Canada,Female,21,Mobile
CUST00792,2022-01-12,Referral,Budget,UK,Male,60,Mobile
CUST00793,2023-07-02,Email,Premium,UAE,Female,43,Mobile
CUST00794,2022-12-27,Organic Search,Budget,UK,Male,58,Desktop
CUST00795,2022-01-02,Paid Social,Budget,USA,Male,57,Mobile
CUST00796,2022-08-06,Referral,Premium,USA,Female,27,Desktop
CUST00797,2023-06-05,Paid Social,Luxury,UK,Female,21,Mobile
CUST00798,2022-10-31,Email,Mid-Range,USA,Male,48,Mobile
CUST00799,2023-04-12,Direct,Mid-Range,Canada,Female,55,Mobile
CUST00800,2022-04-12,Paid Social,Mid-Range,Germany,Female,23,Desktop
CUST00801,2022-10-17,Email,Budget,UK,Female,43,Desktop
CUST00802,2023-07-23,Organic Search,Mid-Range,UAE,Female,20,Desktop
CUST00803,2023-04-18,Direct,Mid-Range,UAE,Female,41,Desktop
CUST00804,2023-08-15,Organic Search,Mid-Range,UK,Female,64,Desktop
CUST00805,2023-05-03,Organic Search,Luxury,Nigeria,Female,51,Desktop
CUST00806,2022-12-24,Email,Budget,France,Female,18,Mobile
CUST00807,2022-12-12,Email,Luxury,UK,Male,36,Mobile
CUST00808,2023-08-01,Paid Social,Premium,France,Female,22,Desktop
CUST00809,2023-09-01,Email,Mid-Range,USA,Female,22,Desktop
CUST00810,2022-11-21,Organic Search,Budget,UK,Male,44,Mobile
CUST00811,2022-07-07,Organic Search,Luxury,UAE,Female,20,Desktop
CUST00812,2023-06-01,Email,Premium,Canada,Female,40,Desktop
CUST00813,2023-07-08,Organic Search,Mid-Range,Australia,Male,21,Desktop
CUST00814,2022-01-31,Direct,Budget,USA,Male,54,Desktop
CUST00815,2022-09-16,Paid Social,Premium,USA,Female,49,Mobile
CUST00816,2022-12-07,Referral,Luxury,Nigeria,Female,52,Desktop
CUST00817,2023-01-10,Referral,Premium,France,Male,31,Desktop
CUST00818,2022-10-22,Email,Premium,France,Male,58,Mobile
CUST00819,2023-02-22,Organic Search,Budget,UK,Female,28,Tablet
CUST00820,2023-05-18,Influencer,Premium,Australia,Male,51,Mobile
CUST00821,2022-01-06,Direct,Mid-Range,France,Male,26,Mobile
CUST00822,2023-01-09,Paid Social,Luxury,UK,Male,65,Desktop
CUST00823,2023-06-19,Direct,Premium,Australia,Male,58,Desktop
CUST00824,2022-01-26,Paid Social,Premium,UAE,Male,41,Mobile
CUST00825,2022-12-31,Direct,Premium,USA,Male,43,Desktop
CUST00826,2022-07-25,Organic Search,Premium,Canada,Female,39,Mobile
CUST00827,2023-05-17,Direct,Luxury,Canada,Female,28,Mobile
CUST00828,2023-04-19,Paid Social,Mid-Range,Canada,Male,18,Mobile
CUST00829,2022-07-21,Organic Search,Premium,UK,Female,38,Desktop
CUST00830,2023-04-06,Organic Search,Premium,UAE,Female,45,Mobile
CUST00831,2022-01-20,Organic Search,Mid-Range,UAE,Male,23,Mobile
CUST00832,2023-07-02,Email,Luxury,Germany,Female,45,Mobile
CUST00833,2022-08-02,Paid Social,Luxury,Australia,Female,59,Mobile
CUST00834,2022-04-28,Referral,Mid-Range,France,Female,49,Desktop
CUST00835,2022-07-26,Paid Social,Budget,Germany,Male,58,Mobile
CUST00836,2022-04-08,Paid Social,Mid-Range,Australia,Male,49,Desktop
CUST00837,2022-11-08,Referral,Budget,Australia,Male,38,Mobile
CUST00838,2023-07-16,Organic Search,Budget,Germany,Female,24,Mobile
CUST00839,2023-09-01,Influencer,Mid-Range,Nigeria,Non-binary,33,Mobile
CUST00840,2022-07-10,Referral,Premium,Australia,Female,48,Mobile
CUST00841,2022-02-01,Paid Social,Budget,Australia,Female,27,Desktop
CUST00842,2022-05-15,Email,Mid-Range,Germany,Non-binary,32,Desktop
CUST00843,2023-01-23,Referral,Budget,UAE,Female,52,Desktop
CUST00844,2022-10-12,Direct,Budget,France,Male,27,Tablet
CUST00845,2022-06-29,Email,Mid-Range,France,Female,18,Mobile
CUST00846,2023-01-25,Email,Budget,UK,Male,65,Mobile
CUST00847,2023-01-27,Influencer,Budget,UAE,Male,21,Tablet
CUST00848,2022-11-12,Paid Social,Budget,France,Male,38,Mobile
CUST00849,2022-06-02,Organic Search,Luxury,Canada,Male,46,Tablet
CUST00850,2023-09-15,Email,Budget,Canada,Female,18,Desktop
CUST00851,2022-09-21,Paid Social,Mid-Range,Australia,Female,50,Mobile
CUST00852,2022-10-29,Organic Search,Mid-Range,USA,Male,20,Desktop
CUST00853,2023-02-25,Email,Mid-Range,Canada,Non-binary,28,Mobile
CUST00854,2023-08-16,Paid Social,Premium,UK,Male,37,Desktop
CUST00855,2022-05-09,Email,Mid-Range,France,Male,42,Desktop
CUST00856,2022-07-31,Organic Search,Mid-Range,UK,Female,40,Mobile
CUST00857,2022-01-29,Paid Social,Premium,Nigeria,Female,38,Desktop
CUST00858,2023-09-24,Direct,Mid-Range,UAE,Female,18,Mobile
CUST00859,2023-03-18,Paid Social,Mid-Range,Australia,Male,63,Desktop
CUST00860,2022-08-25,Direct,Luxury,Nigeria,Male,56,Mobile
CUST00861,2022-03-20,Direct,Budget,Germany,Male,55,Desktop
CUST00862,2022-11-04,Paid Social,Budget,Australia,Female,40,Mobile
CUST00863,2023-09-14,Email,Premium,Germany,Female,35,Desktop
CUST00864,2022-12-02,Influencer,Luxury,UAE,Male,64,Tablet
CUST00865,2022-02-27,Organic Search,Premium,Canada,Male,37,Tablet
CUST00866,2022-10-13,Paid Social,Luxury,Germany,Male,24,Mobile
CUST00867,2022-08-10,Email,Budget,Canada,Female,30,Tablet
CUST00868,2022-01-26,Referral,Mid-Range,UK,Non-binary,62,Mobile
CUST00869,2023-04-22,Email,Budget,Nigeria,Female,25,Desktop
CUST00870,2022-12-09,Email,Mid-Range,Australia,Female,36,Mobile
CUST00871,2022-05-08,Direct,Budget,France,Male,25,Desktop
CUST00872,2022-10-22,Email,Budget,Germany,Non-binary,20,Desktop
CUST00873,2023-02-12,Paid Social,Premium,USA,Female,52,Mobile
CUST00874,2023-03-09,Organic Search,Mid-Range,France,Male,50,Mobile
CUST00875,2022-05-25,Paid Social,Premium,UAE,Male,18,Desktop
CUST00876,2022-04-04,Paid Social,Mid-Range,France,Male,22,Mobile
CUST00877,2023-07-09,Paid Social,Mid-Range,Canada,Non-binary,32,Mobile
CUST00878,2022-01-11,Organic Search,Budget,Germany,Male,22,Mobile
CUST00879,2022-09-26,Referral,Budget,France,Non-binary,55,Desktop
CUST00880,2023-05-27,Direct,Mid-Range,Canada,Female,64,Desktop
CUST00881,2022-02-26,Email,Budget,Australia,Female,25,Mobile
CUST00882,2023-05-30,Email,Luxury,Australia,Male,58,Desktop
CUST00883,2023-01-22,Email,Premium,Australia,Male,45,Desktop
CUST00884,2022-11-28,Organic Search,Mid-Range,Canada,Male,62,Mobile
CUST00885,2022-04-20,Direct,Budget,UAE,Female,40,Mobile
CUST00886,2023-09-05,Organic Search,Mid-Range,Canada,Male,35,Mobile
CUST00887,2022-03-20,Email,Mid-Range,Germany,Female,25,Mobile
CUST00888,2023-04-24,Paid Social,Budget,Canada,Female,48,Desktop
CUST00889,2022-11-19,Organic Search,Budget,Germany,Non-binary,37,Tablet
CUST00890,2022-04-25,Paid Social,Mid-Range,UAE,Female,30,Mobile
CUST00891,2022-11-10,Organic Search,Budget,France,Male,20,Mobile
CUST00892,2022-09-30,Paid Social,Budget,Germany,Male,45,Tablet
CUST00893,2022-07-16,Organic Search,Mid-Range,Australia,Non-binary,37,Mobile
CUST00894,2022-05-16,Direct,Mid-Range,UK,Female,52,Desktop
CUST00895,2022-09-07,Email,Mid-Range,Australia,Female,29,Desktop
CUST00896,2023-01-02,Paid Social,Premium,France,Female,46,Desktop
CUST00897,2022-08-21,Paid Social,Mid-Range,Canada,Male,19,Mobile
CUST00898,2023-07-29,Referral,Mid-Range,USA,Male,22,Mobile
CUST00899,2023-06-18,Referral,Mid-Range,Australia,Male,21,Mobile
CUST00900,2023-05-16,Email,Premium,Australia,Female,47,Mobile
CUST00901,2022-12-22,Referral,Budget,France,Female,38,Desktop
CUST00902,2022-04-15,Paid Social,Mid-Range,Australia,Male,58,Desktop
CUST00903,2023-09-19,Email,Premium,Germany,Male,24,Desktop
CUST00904,2022-08-25,Email,Mid-Range,Australia,Male,36,Desktop
CUST00905,2022-06-12,Direct,Budget,Australia,Male,21,Desktop
CUST00906,2023-07-15,Paid Social,Premium,UK,Male,39,Mobile
CUST00907,2022-07-20,Paid Social,Budget,USA,Male,45,Mobile
CUST00908,2022-06-19,Paid Social,Budget,UAE,Female,56,Desktop
CUST00909,2022-04-18,Influencer,Budget,Nigeria,Female,36,Mobile
CUST00910,2023-07-27,Email,Mid-Range,Canada,Female,61,Mobile
CUST00911,2023-04-27,Organic Search,Premium,Australia,Male,55,Tablet
CUST00912,2022-08-26,Email,Budget,Nigeria,Male,51,Mobile
CUST00913,2022-07-22,Paid Social,Premium,France,Female,30,Desktop
CUST00914,2022-07-03,Email,Budget,Nigeria,Male,60,Mobile
CUST00915,2022-11-08,Paid Social,Luxury,Germany,Male,20,Desktop
CUST00916,2022-09-14,Paid Social,Premium,Canada,Female,42,Desktop
CUST00917,2022-12-18,Organic Search,Luxury,Nigeria,Male,29,Mobile
CUST00918,2023-05-03,Email,Premium,Canada,Female,62,Mobile
CUST00919,2022-03-06,Paid Social,Mid-Range,UAE,Male,46,Mobile
CUST00920,2022-05-20,Organic Search,Budget,UK,Male,27,Mobile
CUST00921,2022-02-08,Direct,Premium,Canada,Male,51,Tablet
CUST00922,2022-02-15,Organic Search,Budget,France,Male,63,Desktop
CUST00923,2023-06-13,Direct,Luxury,Australia,Female,34,Tablet
CUST00924,2022-03-11,Organic Search,Premium,France,Male,48,Mobile
CUST00925,2023-03-31,Paid Social,Mid-Range,UK,Male,43,Mobile
CUST00926,2022-09-01,Paid Social,Budget,UAE,Female,24,Desktop
CUST00927,2023-03-08,Paid Social,Premium,Germany,Female,32,Tablet
CUST00928,2023-03-01,Email,Premium,Australia,Male,39,Mobile
CUST00929,2023-02-17,Paid Social,Mid-Range,UK,Female,31,Mobile
CUST00930,2022-02-12,Referral,Mid-Range,Germany,Male,48,Mobile
CUST00931,2022-12-30,Paid Social,Budget,USA,Female,29,Mobile
CUST00932,2022-01-24,Paid Social,Premium,France,Male,46,Desktop
CUST00933,2023-06-01,Referral,Luxury,Nigeria,Male,18,Desktop
CUST00934,2022-11-01,Paid Social,Premium,Australia,Male,43,Mobile
CUST00935,2023-07-20,Email,Mid-Range,UAE,Female,19,Desktop
CUST00936,2022-01-24,Paid Social,Mid-Range,Nigeria,Male,29,Mobile
CUST00937,2022-03-29,Paid Social,Premium,France,Female,55,Mobile
CUST00938,2023-04-17,Referral,Budget,Australia,Male,26,Desktop
CUST00939,2022-09-04,Referral,Mid-Range,Nigeria,Female,25,Desktop
CUST00940,2023-04-17,Referral,Luxury,UK,Female,32,Mobile
CUST00941,2022-10-01,Email,Luxury,Nigeria,Female,39,Mobile
CUST00942,2023-05-06,Paid Social,Premium,Australia,Male,33,Desktop
CUST00943,2023-06-24,Paid Social,Premium,Australia,Female,26,Mobile
CUST00944,2022-01-28,Referral,Budget,Nigeria,Male,44,Mobile
CUST00945,2023-04-03,Organic Search,Luxury,Germany,Male,19,Mobile
CUST00946,2022-06-06,Organic Search,Mid-Range,USA,Male,53,Desktop
CUST00947,2022-01-01,Paid Social,Budget,USA,Male,25,Mobile
CUST00948,2022-09-03,Influencer,Mid-Range,Nigeria,Female,34,Mobile
CUST00949,2022-10-04,Direct,Budget,France,Female,39,Mobile
CUST00950,2022-12-07,Referral,Mid-Range,UK,Female,28,Mobile
CUST00951,2023-07-21,Influencer,Budget,Canada,Female,40,Tablet
CUST00952,2023-02-23,Referral,Budget,Canada,Female,60,Mobile
CUST00953,2022-10-06,Organic Search,Budget,Nigeria,Female,58,Mobile
CUST00954,2022-01-10,Paid Social,Premium,France,Non-binary,23,Mobile
CUST00955,2022-04-14,Paid Social,Mid-Range,UK,Male,56,Desktop
CUST00956,2023-06-14,Organic Search,Mid-Range,Nigeria,Male,32,Desktop
CUST00957,2022-06-17,Email,Luxury,USA,Female,29,Mobile
CUST00958,2022-03-16,Organic Search,Luxury,Australia,Male,19,Mobile
CUST00959,2022-01-30,Organic Search,Budget,Nigeria,Female,43,Desktop
CUST00960,2023-02-27,Paid Social,Budget,UAE,Female,37,Desktop
CUST00961,2022-01-09,Paid Social,Budget,Canada,Male,47,Desktop
CUST00962,2022-01-17,Influencer,Budget,UK,Non-binary,39,Mobile
CUST00963,2022-04-21,Paid Social,Budget,USA,Female,27,Desktop
CUST00964,2023-07-15,Referral,Mid-Range,Nigeria,Male,22,Desktop
CUST00965,2022-04-24,Direct,Mid-Range,Australia,Male,37,Mobile
CUST00966,2023-07-07,Paid Social,Budget,Nigeria,Female,65,Mobile
CUST00967,2022-05-06,Referral,Mid-Range,Australia,Female,33,Desktop
CUST00968,2022-07-09,Paid Social,Mid-Range,UK,Female,65,Desktop
CUST00969,2022-01-15,Organic Search,Mid-Range,USA,Female,24,Desktop
CUST00970,2023-02-04,Paid Social,Luxury,Nigeria,Male,28,Mobile
CUST00971,2023-03-14,Referral,Budget,Canada,Male,28,Mobile
CUST00972,2022-07-01,Organic Search,Premium,UAE,Female,24,Mobile
CUST00973,2023-09-17,Influencer,Mid-Range,France,Male,64,Mobile
CUST00974,2023-06-29,Paid Social,Luxury,Canada,Female,38,Mobile
CUST00975,2022-07-28,Paid Social,Luxury,Canada,Female,38,Desktop
CUST00976,2022-09-29,Influencer,Premium,Germany,Male,43,Mobile
CUST00977,2023-08-26,Organic Search,Mid-Range,Nigeria,Male,29,Mobile
CUST00978,2023-09-02,Paid Social,Premium,UAE,Female,21,Mobile
CUST00979,2022-04-04,Referral,Budget,Nigeria,Male,34,Desktop
CUST00980,2023-02-20,Email,Mid-Range,Germany,Female,49,Mobile
CUST00981,2022-05-13,Paid Social,Mid-Range,Australia,Female,34,Mobile
CUST00982,2023-08-16,Email,Luxury,Canada,Male,25,Mobile
CUST00983,2023-05-16,Referral,Budget,Germany,Male,29,Tablet
CUST00984,2022-03-08,Referral,Mid-Range,Australia,Female,47,Mobile
CUST00985,2023-09-16,Paid Social,Budget,Canada,Male,42,Mobile
CUST00986,2022-01-10,Email,Mid-Range,Nigeria,Female,24,Desktop
CUST00987,2022-05-31,Direct,Premium,Australia,Male,31,Desktop
CUST00988,2022-07-09,Paid Social,Luxury,Australia,Female,40,Mobile
CUST00989,2022-05-27,Referral,Premium,Canada,Male,46,Desktop
CUST00990,2023-01-20,Paid Social,Luxury,Australia,Male,32,Desktop
CUST00991,2022-09-10,Referral,Budget,Australia,Male,40,Mobile
CUST00992,2022-11-24,Influencer,Mid-Range,Canada,Female,53,Desktop
CUST00993,2022-12-04,Organic Search,Mid-Range,Nigeria,Male,24,Desktop
CUST00994,2022-07-12,Paid Social,Budget,Canada,Female,45,Mobile
CUST00995,2022-03-11,Influencer,Budget,France,Male,31,Mobile
CUST00996,2022-01-13,Email,Premium,France,Male,44,Mobile
CUST00997,2023-01-07,Paid Social,Budget,Canada,Female,29,Desktop
CUST00998,2023-06-26,Organic Search,Premium,UK,Male,49,Desktop
CUST00999,2023-04-09,Influencer,Budget,France,Female,51,Mobile
CUST01000,2023-02-05,Paid Social,Mid-Range,France,Female,43,Mobile
CUST01001,2023-03-30,Paid Social,Budget,Australia,Female,46,Mobile
CUST01002,2022-01-21,Organic Search,Budget,Canada,Male,42,Mobile
CUST01003,2023-07-23,Referral,Mid-Range,Nigeria,Female,42,Tablet
CUST01004,2022-06-29,Paid Social,Mid-Range,Australia,Female,24,Desktop
CUST01005,2022-08-08,Paid Social,Mid-Range,Germany,Female,20,Mobile
CUST01006,2022-10-13,Referral,Premium,USA,Male,45,Mobile
CUST01007,2022-08-15,Organic Search,Premium,Nigeria,Female,18,Desktop
CUST01008,2022-05-21,Organic Search,Premium,UK,Female,37,Mobile
CUST01009,2023-04-27,Direct,Budget,Germany,Female,28,Desktop
CUST01010,2023-03-31,Email,Mid-Range,USA,Female,25,Desktop
CUST01011,2022-04-01,Email,Luxury,USA,Male,53,Mobile
CUST01012,2022-04-06,Referral,Mid-Range,Canada,Male,28,Mobile
CUST01013,2022-04-27,Direct,Mid-Range,USA,Female,52,Desktop
CUST01014,2023-07-02,Email,Mid-Range,USA,Non-binary,57,Mobile
CUST01015,2022-10-21,Organic Search,Mid-Range,Australia,Female,48,Mobile
CUST01016,2023-09-18,Email,Mid-Range,USA,Male,53,Desktop
CUST01017,2022-07-14,Organic Search,Premium,UK,Male,40,Desktop
CUST01018,2022-01-10,Paid Social,Mid-Range,Nigeria,Male,37,Mobile
CUST01019,2022-02-07,Paid Social,Premium,Nigeria,Male,50,Mobile
CUST01020,2023-01-12,Paid Social,Mid-Range,UK,Male,48,Mobile
CUST01021,2023-01-14,Email,Mid-Range,Nigeria,Female,38,Mobile
CUST01022,2022-05-21,Paid Social,Premium,France,Female,56,Desktop
CUST01023,2022-02-22,Influencer,Mid-Range,USA,Male,37,Desktop
CUST01024,2022-05-10,Direct,Budget,UK,Female,40,Mobile
CUST01025,2022-04-22,Paid Social,Budget,USA,Female,49,Mobile
CUST01026,2022-07-30,Referral,Mid-Range,Nigeria,Female,63,Mobile
CUST01027,2022-01-10,Organic Search,Premium,Canada,Female,41,Desktop
CUST01028,2022-03-20,Paid Social,Luxury,USA,Male,46,Mobile
CUST01029,2022-08-28,Email,Premium,UK,Female,61,Mobile
CUST01030,2023-07-03,Referral,Premium,Australia,Male,21,Mobile
CUST01031,2022-08-04,Email,Budget,Australia,Female,18,Desktop
CUST01032,2022-04-23,Organic Search,Mid-Range,Australia,Male,22,Mobile
CUST01033,2022-05-05,Organic Search,Budget,UAE,Non-binary,62,Desktop
CUST01034,2023-06-13,Referral,Premium,UK,Male,37,Mobile
CUST01035,2022-04-19,Paid Social,Budget,Germany,Male,38,Mobile
CUST01036,2023-09-23,Paid Social,Mid-Range,UAE,Male,32,Mobile
CUST01037,2022-07-13,Organic Search,Mid-Range,UAE,Female,61,Mobile
CUST01038,2023-03-20,Influencer,Luxury,Australia,Male,25,Mobile
CUST01039,2023-09-25,Paid Social,Premium,Germany,Male,19,Desktop
CUST01040,2023-05-07,Referral,Premium,France,Female,35,Mobile
CUST01041,2023-07-31,Email,Budget,Canada,Male,55,Mobile
CUST01042,2022-01-28,Influencer,Premium,UAE,Male,34,Mobile
CUST01043,2022-12-20,Paid Social,Mid-Range,Canada,Male,21,Mobile
CUST01044,2023-06-24,Paid Social,Budget,France,Male,20,Desktop
CUST01045,2023-08-07,Direct,Luxury,Australia,Male,21,Desktop
CUST01046,2023-02-02,Direct,Mid-Range,UAE,Female,38,Mobile
CUST01047,2022-04-19,Email,Premium,UAE,Male,25,Mobile
CUST01048,2022-05-31,Paid Social,Mid-Range,Canada,Male,41,Mobile
CUST01049,2023-09-24,Direct,Budget,France,Male,33,Desktop
CUST01050,2023-06-27,Direct,Mid-Range,Germany,Male,58,Mobile
CUST01051,2022-11-10,Paid Social,Mid-Range,Nigeria,Male,65,Mobile
CUST01052,2022-11-26,Influencer,Budget,Australia,Male,23,Mobile
CUST01053,2022-04-17,Direct,Premium,UAE,Female,40,Mobile
CUST01054,2023-07-28,Direct,Mid-Range,Nigeria,Female,41,Mobile
CUST01055,2023-02-28,Organic Search,Mid-Range,Australia,Female,57,Desktop
CUST01056,2022-08-15,Direct,Budget,USA,Male,20,Mobile
CUST01057,2022-04-01,Email,Mid-Range,UAE,Male,61,Mobile
CUST01058,2023-09-28,Direct,Premium,France,Female,22,Desktop
CUST01059,2022-04-12,Paid Social,Mid-Range,USA,Male,45,Mobile
CUST01060,2022-02-26,Email,Budget,USA,Female,55,Desktop
CUST01061,2023-05-29,Paid Social,Premium,USA,Male,50,Mobile
CUST01062,2023-05-10,Organic Search,Premium,Australia,Non-binary,23,Mobile
CUST01063,2022-08-02,Paid Social,Mid-Range,Germany,Female,58,Desktop
CUST01064,2022-12-15,Referral,Mid-Range,Canada,Male,47,Desktop
CUST01065,2022-01-07,Paid Social,Luxury,UK,Female,37,Desktop
CUST01066,2023-07-16,Influencer,Budget,France,Male,51,Mobile
CUST01067,2023-06-22,Paid Social,Mid-Range,USA,Male,34,Tablet
CUST01068,2022-11-24,Email,Mid-Range,Canada,Female,40,Tablet
CUST01069,2022-11-26,Direct,Premium,UAE,Female,31,Desktop
CUST01070,2023-08-22,Referral,Mid-Range,Nigeria,Non-binary,43,Mobile
CUST01071,2022-04-27,Paid Social,Premium,France,Female,54,Mobile
CUST01072,2022-05-27,Email,Premium,UAE,Male,24,Desktop
CUST01073,2023-05-20,Email,Mid-Range,France,Male,60,Tablet
CUST01074,2022-06-23,Paid Social,Mid-Range,USA,Female,32,Mobile
CUST01075,2022-06-27,Organic Search,Budget,Canada,Male,25,Mobile
CUST01076,2022-07-27,Influencer,Premium,France,Female,42,Desktop
CUST01077,2022-08-20,Email,Premium,Canada,Female,28,Mobile
CUST01078,2022-10-11,Direct,Mid-Range,USA,Male,26,Mobile
CUST01079,2022-03-02,Organic Search,Mid-Range,USA,Female,33,Desktop
CUST01080,2023-01-20,Direct,Premium,Germany,Female,57,Mobile
CUST01081,2023-02-18,Organic Search,Premium,USA,Male,36,Desktop
CUST01082,2023-02-06,Referral,Premium,UAE,Female,19,Mobile
CUST01083,2022-05-13,Direct,Luxury,Canada,Male,42,Mobile
CUST01084,2022-10-29,Email,Premium,Nigeria,Male,36,Mobile
CUST01085,2022-08-21,Influencer,Budget,France,Female,44,Desktop
CUST01086,2022-03-27,Paid Social,Mid-Range,Nigeria,Male,62,Tablet
CUST01087,2022-10-18,Email,Premium,France,Female,41,Desktop
CUST01088,2022-11-08,Organic Search,Mid-Range,Australia,Female,41,Mobile
CUST01089,2022-01-29,Organic Search,Budget,Germany,Female,32,Desktop
CUST01090,2022-02-15,Organic Search,Premium,Nigeria,Female,58,Desktop
CUST01091,2022-03-01,Organic Search,Mid-Range,Germany,Female,19,Mobile
CUST01092,2023-06-29,Referral,Premium,Australia,Male,41,Mobile
CUST01093,2023-08-18,Email,Premium,Canada,Male,58,Mobile
CUST01094,2023-03-30,Paid Social,Mid-Range,Canada,Male,34,Mobile
CUST01095,2023-04-08,Organic Search,Premium,Germany,Male,35,Tablet
CUST01096,2023-03-03,Paid Social,Premium,Germany,Male,23,Mobile
CUST01097,2023-06-25,Email,Mid-Range,Australia,Female,64,Mobile
CUST01098,2022-02-05,Paid Social,Budget,Canada,Male,30,Mobile
CUST01099,2022-11-20,Paid Social,Mid-Range,UAE,Female,57,Mobile
CUST01100,2022-05-22,Organic Search,Mid-Range,UAE,Female,21,Mobile
CUST01101,2023-01-22,Influencer,Mid-Range,Germany,Male,47,Desktop
CUST01102,2022-02-13,Organic Search,Budget,USA,Male,25,Tablet
CUST01103,2022-01-26,Paid Social,Premium,France,Female,35,Mobile
CUST01104,2023-03-28,Paid Social,Budget,UK,Non-binary,25,Mobile
CUST01105,2022-05-16,Email,Premium,Australia,Female,59,Mobile
CUST01106,2022-09-06,Influencer,Mid-Range,Canada,Male,47,Mobile
CUST01107,2022-02-18,Organic Search,Budget,UAE,Female,35,Desktop
CUST01108,2022-08-25,Paid Social,Mid-Range,USA,Male,54,Tablet
CUST01109,2023-03-28,Direct,Luxury,UK,Male,56,Mobile
CUST01110,2022-01-13,Paid Social,Premium,France,Male,43,Tablet
CUST01111,2022-09-08,Email,Premium,Canada,Male,41,Mobile
CUST01112,2022-07-29,Organic Search,Luxury,Nigeria,Male,38,Mobile
CUST01113,2022-02-16,Referral,Premium,Australia,Male,19,Mobile
CUST01114,2022-12-26,Paid Social,Budget,Germany,Female,64,Mobile
CUST01115,2022-12-23,Influencer,Budget,France,Female,28,Mobile
CUST01116,2023-08-19,Organic Search,Mid-Range,Germany,Female,50,Mobile
CUST01117,2023-04-12,Paid Social,Mid-Range,UAE,Non-binary,38,Desktop
CUST01118,2022-09-21,Organic Search,Budget,France,Female,23,Tablet
CUST01119,2022-09-12,Organic Search,Mid-Range,France,Male,55,Desktop
CUST01120,2023-07-01,Paid Social,Mid-Range,USA,Male,27,Desktop
CUST01121,2022-09-26,Email,Mid-Range,Germany,Female,34,Mobile
CUST01122,2023-01-10,Email,Mid-Range,Canada,Male,55,Desktop
CUST01123,2022-01-23,Paid Social,Mid-Range,Australia,Female,55,Desktop
CUST01124,2023-04-03,Direct,Premium,Australia,Female,43,Mobile
CUST01125,2023-06-26,Paid Social,Budget,UAE,Female,61,Mobile
CUST01126,2023-01-21,Organic Search,Mid-Range,Nigeria,Male,46,Desktop
CUST01127,2023-09-27,Paid Social,Premium,Australia,Male,60,Mobile
CUST01128,2022-07-01,Paid Social,Mid-Range,UK,Non-binary,28,Desktop
CUST01129,2022-07-30,Paid Social,Budget,Nigeria,Female,63,Desktop
CUST01130,2022-10-12,Paid Social,Budget,Nigeria,Female,18,Mobile
CUST01131,2022-01-12,Influencer,Budget,Australia,Non-binary,60,Mobile
